,anger,disgust,fear,joy,sad,surprise
231,0.0,0.0,0.0352017600880044,0.46422321116055804,0.0,0.5005750287514376
232,0.0,0.0,0.06595,0.5075,0.02745,0.3991
233,0.1779,0.03989999999999999,0.18100000000000002,0.43605,0.07055,0.0946
234,0.06694999999999998,0.0268,0.2143,0.4896,0.0625,0.13985
235,0.2059,0.2353,0.0,0.43605,0.0,0.12275
236,0.0,0.0,0.0,0.7798,0.0,0.2202
237,0.037301865093254664,0.037301865093254664,0.05225261263063153,0.6524826241312066,0.05970298514925746,0.16095804790239512
238,0.016499175041247937,0.0,0.3186840657967101,0.49097545122743863,0.07144642767861607,0.1023948802559872
239,0.032698365081745916,0.10749462526873656,0.046747662616869155,0.464076796160192,0.20093995300234985,0.14804259787010648
240,0.0,0.0,0.0,0.78475,0.0,0.21525
241,0.1779,0.03989999999999999,0.2659,0.1321,0.29695,0.08725
242,0.06694999999999998,0.0268,0.2143,0.4896,0.0625,0.13985
243,0.0,0.0,0.0,0.7798,0.0,0.2202
244,0.06694999999999998,0.0268,0.2143,0.4896,0.0625,0.13985
245,0.0588,0.0,0.06725,0.44025,0.3067,0.127
246,0.010400520026001298,0.0,0.08855442772138607,0.44647232361618083,0.22916145807290364,0.22541127056352817
247,0.010400520026001298,0.0,0.08855442772138607,0.44647232361618083,0.22916145807290364,0.22541127056352817
248,0.03844999999999999,0.08335,0.0577,0.43605,0.09615,0.2883
249,0.0,0.0,0.0,0.8323,0.0,0.1677
250,0.0,0.0,0.011249999999999998,0.56525,0.0,0.4235
251,0.0,0.0,0.1094,0.5376,0.09375,0.25925
252,0.0,0.0,0.0,0.7798,0.0,0.2202
253,0.0,0.0,0.0,0.81445,0.10134999999999998,0.0842
254,0.010400520026001298,0.0,0.08855442772138607,0.44647232361618083,0.22916145807290364,0.22541127056352817
255,0.0,0.0,0.1094,0.5376,0.09375,0.25925
256,0.032698365081745916,0.10749462526873656,0.046747662616869155,0.464076796160192,0.20093995300234985,0.14804259787010648
257,0.0,0.0,0.0,0.7798,0.0,0.2202
258,0.010400520026001298,0.0,0.08855442772138607,0.44647232361618083,0.22916145807290364,0.22541127056352817
259,0.0,0.0,0.1094,0.5376,0.09375,0.25925
260,0.0,0.0,0.0,0.8134,0.00945,0.17715
261,0.010400520026001298,0.0,0.08855442772138607,0.44647232361618083,0.22916145807290364,0.22541127056352817
262,0.010400520026001298,0.0,0.1734586729336467,0.1425071253562678,0.4555727786389319,0.21806090304515227
263,0.03844999999999999,0.08335,0.0577,0.43605,0.09615,0.2883
264,0.010400520026001298,0.0,0.08855442772138607,0.44647232361618083,0.22916145807290364,0.22541127056352817
265,0.0,0.0,0.0,0.7798,0.0,0.2202
266,0.0,0.0,0.0352017600880044,0.46422321116055804,0.0,0.5005750287514376
267,0.0,0.0,0.0,0.7798,0.0,0.2202
268,0.016499175041247937,0.0,0.3186840657967101,0.49097545122743863,0.07144642767861607,0.1023948802559872
269,0.0,0.0,0.0352017600880044,0.46422321116055804,0.0,0.5005750287514376
270,0.1779,0.03989999999999999,0.18100000000000002,0.43605,0.07055,0.0946
271,0.1779,0.03989999999999999,0.18100000000000002,0.43605,0.07055,0.0946
272,0.03844999999999999,0.08335,0.0577,0.43605,0.09615,0.2883
273,0.0,0.0,0.0,0.78525,0.0,0.21475
274,0.0,0.0,0.0,0.8323,0.0,0.1677
275,0.0588,0.0,0.06725,0.44025,0.3067,0.127
276,0.0,0.0,0.0,0.78525,0.0,0.21475
277,0.22388880555972196,0.0447977601119944,0.0895455227238638,0.49572521373931305,0.06344682765861707,0.08259587020648967
278,0.0,0.0,0.0,0.73315,0.014499999999999997,0.25235
279,0.2059,0.2353,0.0,0.43605,0.0,0.12275
280,0.0,0.0,0.0,0.73315,0.014499999999999997,0.25235
281,0.1779,0.03989999999999999,0.18100000000000002,0.43605,0.07055,0.0946
282,0.08974999999999998,0.0,0.0641,0.5258,0.1923,0.12805
283,0.016499175041247937,0.0,0.3186840657967101,0.49097545122743863,0.07144642767861607,0.1023948802559872
284,0.0,0.0,0.011249999999999998,0.56525,0.0,0.4235
285,0.06694999999999998,0.0268,0.2143,0.4896,0.0625,0.13985
286,0.0,0.0,0.1094,0.5376,0.09375,0.25925
287,0.0,0.0,0.0,0.7798,0.0,0.2202
288,0.005749999999999999,0.0,0.0,0.4763,0.38505,0.1329
289,0.0,0.0,0.0,0.73315,0.014499999999999997,0.25235
290,0.0,0.0,0.0,0.78525,0.0,0.21475
291,0.0,0.0,0.0,0.73315,0.014499999999999997,0.25235
292,0.2773361331933403,0.11329433528323583,0.05079746012699365,0.43602819859007047,0.05079746012699365,0.07174641267936603
293,0.016499175041247937,0.0,0.3186840657967101,0.49097545122743863,0.07144642767861607,0.1023948802559872
294,0.016499175041247937,0.0,0.3186840657967101,0.49097545122743863,0.07144642767861607,0.1023948802559872
295,0.1779,0.03989999999999999,0.18100000000000002,0.43605,0.07055,0.0946
296,0.0,0.0,0.0,0.78475,0.0,0.21525
297,0.0,0.0,0.0,0.73315,0.014499999999999997,0.25235
298,0.0,0.0,0.0,0.81445,0.10134999999999998,0.0842
299,0.1779,0.03989999999999999,0.18100000000000002,0.43605,0.07055,0.0946
300,0.0,0.0,0.1094,0.5376,0.09375,0.25925
301,0.0,0.0,0.0,0.73315,0.014499999999999997,0.25235
302,0.06694999999999998,0.0268,0.2143,0.4896,0.0625,0.13985
303,0.02309884505774711,0.0,0.15414229288535572,0.13209339533023348,0.5494725263736813,0.14119294035298235
304,0.0,0.0,0.1094,0.5376,0.09375,0.25925
305,0.0,0.0,0.0,0.7798,0.0,0.2202
306,0.005749999999999999,0.0,0.0,0.4763,0.38505,0.1329
307,0.0,0.0,0.1094,0.5376,0.09375,0.25925
308,0.0,0.0,0.0,0.7957,0.0,0.2043
309,0.0,0.0,0.0,0.73315,0.014499999999999997,0.25235
310,0.0,0.0,0.0,0.7798,0.0,0.2202
