,0,1,2,3,4,5,6,7,8,9,10,11,12,13
25,0.6310315197084453,0.5803483811949247,0.7176749172784385,0.5045814057486353,0.510396407702997,0.6310315197084453,0.6163086402513974,0.5803483811949247,,,,,,
26,0.38918202981106265,0.5335934230119344,0.6029081410679289,0.6029081410679289,0.6434546518787454,0.6029081410679289,0.4083171261623976,0.6029081410679289,0.5518255786913299,,,,,
27,0.9860938244022359,1.1036511573826597,1.1036511573826597,1.036356710058417,1.2058162821358578,,,,,,,,,
28,0.9568998897045846,1.0724244197979087,0.7366072497075313,0.8636305917153475,0.9568998897045846,1.0048469017798813,,,,,,,,
29,0.35234353686510944,1.036356710058417,1.2058162821358578,1.1482798676455015,1.036356710058417,,,,,,,,,
30,0.24323876863191415,0.7176749172784385,0.6031385757941691,0.6669917787649179,0.8043183148484316,0.5229068400226198,0.8043183148484316,0.6669917787649179,,,,,,
31,0.4663806307501315,1.1482798676455015,1.0671868460238687,1.2058162821358578,0.9650217212706705,,,,,,,,,
32,0.2202147105406934,0.7536351763349111,0.3128401107578909,0.7176749172784385,0.5164951782241759,0.7536351763349111,0.7536351763349111,0.8043183148484316,,,,,,
33,0.49107149980502085,0.6131395318792553,0.6698979345199209,0.5478299024456865,0.4839005530119574,0.6698979345199209,0.6379332598030564,0.4591068250881563,0.6698979345199209,,,,,
34,0.41712014767718786,0.4436309301154691,1.0048469017798813,1.0048469017798813,0.773797841593233,1.0048469017798813,,,,,,,,
35,0.6313776426064553,0.3429008400907226,0.7402547928988692,0.5833101802319965,0.7883222552733282,0.8201999054610725,0.7622763185884776,,,,,,,
36,0.29361961405425785,1.0048469017798813,0.5572506775715228,0.5861292977838624,1.0048469017798813,1.0724244197979087,,,,,,,,
37,0.4622676287481102,0.6632552927941996,0.6412337671045913,0.7622763185884776,0.8612973443827554,0.8612973443827554,0.9192209312553504,,,,,,,
38,0.24323876863191415,0.41793800817864213,0.5045814057486353,0.7536351763349111,0.7176749172784385,0.5164951782241759,0.7176749172784385,0.8043183148484316,,,,,,
39,1.2869093037574908,0.7520795738721849,1.2058162821358578,1.2058162821358578,1.2869093037574908,,,,,,,,,
40,0.41712014767718786,1.0724244197979087,0.6449328602209861,0.7604573903143101,0.8217448536685299,0.9568998897045846,,,,,,,,
41,0.30003823507938227,0.3128401107578909,0.33272319758660185,0.5296652426814042,0.8043183148484316,0.6031385757941691,0.7536351763349111,0.8043183148484316,,,,,,
42,0.5393122335394619,1.0724244197979087,0.7481060616220232,0.9568998897045846,0.919709297818883,1.0724244197979087,,,,,,,,
43,0.5103350911225693,0.5033479098072992,0.4776434379184481,0.5023965409575962,0.6412337671045913,0.8612973443827554,,,,,,,,
44,0.672775207664847,0.6972091200301597,0.6449328602209861,1.0724244197979087,1.0724244197979087,1.0724244197979087,,,,,,,,
45,0.38918202981106265,0.9125488683771723,0.9459596853098056,0.8588960710582365,0.9125488683771723,,,,,,,,,
46,1.036356710058417,1.2058162821358578,1.0671868460238687,1.1036511573826597,1.2869093037574908,,,,,,,,,
47,0.277987164150759,0.6756854895070039,0.9192209312553504,0.7402547928988692,0.9192209312553504,0.9192209312553504,0.6412337671045913,,,,,,,
48,0.4683675976351813,0.29361961405425785,1.0048469017798813,1.0048469017798813,0.919709297818883,0.8636305917153475,,,,,,,,
49,0.48006117612701166,1.0671868460238687,1.0096504315335124,1.0096504315335124,1.2869093037574908,,,,,,,,,
50,0.24323876863191415,0.4208116979567295,0.6897819733641622,0.7536351763349111,0.5045814057486353,0.6477229437865106,0.6669917787649179,0.7176749172784385,,,,,,
51,0.2516739549036496,0.3802550829561164,0.7883222552733282,0.8201999054610725,0.8612973443827554,0.8201999054610725,0.613497193613026,,,,,,,
52,0.24003058806350583,0.5335934230119344,0.9650217212706705,0.2502720886063127,0.2661785580692815,0.6434546518787454,0.5181783550292085,0.6434546518787454,0.5048252157667562,,,,,
53,0.7481060616220232,0.6156177491437087,0.8413753596112603,0.672775207664847,1.0048469017798813,0.8893223716865571,,,,,,,,
54,0.5103350911225693,0.2516739549036496,0.3575315551518753,0.9192209312553504,0.6632552927941996,0.9192209312553504,0.7402547928988692,,,,,,,
55,0.9860938244022359,1.1482798676455015,1.0096504315335124,1.2869093037574908,1.2869093037574908,,,,,,,,,
56,0.3886505256251095,0.8217448536685299,1.0724244197979087,1.0724244197979087,0.8893223716865571,0.8636305917153475,,,,,,,,
57,0.2516739549036496,0.3802550829561164,0.7883222552733282,0.8201999054610725,0.8612973443827554,0.8201999054610725,0.613497193613026,,,,,,,
58,0.38918202981106265,0.9125488683771723,0.9459596853098056,0.8588960710582365,0.9125488683771723,,,,,,,,,
59,0.2516739549036496,0.5023965409575962,0.7211788796667946,0.7211788796667946,0.8201999054610725,0.9192209312553504,0.8612973443827554,,,,,,,
60,0.5833101802319965,0.6412337671045913,0.613497193613026,0.7883222552733282,0.7883222552733282,0.9192209312553504,0.7211788796667946,,,,,,,
61,0.7176749172784385,0.2202147105406934,0.41512890119713486,0.41793800817864213,0.5296652426814042,0.7536351763349111,0.6897819733641622,0.6163086402513974,,,,,,
62,0.29361961405425785,0.4436309301154691,0.8217448536685299,0.919709297818883,1.0048469017798813,1.0724244197979087,,,,,,,,
63,0.6698979345199209,0.5478299024456865,0.6379332598030564,0.6379332598030564,0.5609169064075069,0.7149496131986058,0.5609169064075069,0.5928815811243714,0.6379332598030564,,,,,
64,0.9568998897045846,0.6886602376322345,0.919709297818883,0.7481060616220232,0.9568998897045846,1.0048469017798813,,,,,,,,
65,0.7176749172784385,0.6031385757941691,0.2202147105406934,0.457744724568459,0.6031385757941691,0.6031385757941691,0.6897819733641622,0.7536351763349111,,,,,,
66,1.2058162821358578,1.1482798676455015,1.0096504315335124,1.2869093037574908,1.2869093037574908,,,,,,,,,
67,0.680528543603996,0.8413753596112603,0.8217448536685299,0.9568998897045846,0.9568998897045846,1.0724244197979087,,,,,,,,
68,0.29867729956196704,0.6893012294790504,0.5371996956229892,0.6893012294790504,0.8612973443827554,0.9192209312553504,0.7883222552733282,,,,,,,
69,0.3886505256251095,0.7258508295179361,0.7366072497075313,1.0048469017798813,0.9568998897045846,0.9568998897045846,,,,,,,,
70,0.29148789421883214,0.5610795462165175,0.457744724568459,0.6897819733641622,0.8043183148484316,0.8043183148484316,0.8043183148484316,0.6897819733641622,,,,,,
71,0.29148789421883214,0.510396407702997,0.7176749172784385,0.8043183148484316,0.7536351763349111,0.6669917787649179,0.6477229437865106,0.8043183148484316,,,,,,
72,0.2591003504167397,0.6131395318792553,0.23230456632597438,0.6379332598030564,0.5609169064075069,0.5478299024456865,0.6698979345199209,0.6379332598030564,0.5609169064075069,,,,,
73,0.41512890119713486,0.47004973367011554,0.6477229437865106,0.8043183148484316,0.7536351763349111,0.7176749172784385,0.6897819733641622,0.8043183148484316,,,,,,
74,0.3575315551518753,0.3802550829561164,0.7622763185884776,0.9192209312553504,0.7402547928988692,0.7883222552733282,0.9192209312553504,,,,,,,
75,0.2202147105406934,0.6477229437865106,0.7536351763349111,0.6897819733641622,0.6477229437865106,0.7176749172784385,0.7176749172784385,0.7176749172784385,,,,,,
76,1.1406860854714653,1.435349834556877,1.5072703526698221,1.6086366296968633,,,,,,,,,,
77,0.4014579408301554,0.6313776426064553,0.48092765480769084,0.2516739549036496,0.5976078171687083,0.8612973443827554,0.8612973443827554,,,,,,,
78,0.38918202981106265,1.036356710058417,1.0671868460238687,1.2869093037574908,1.2869093037574908,,,,,,,,,
79,0.41712014767718786,0.7604573903143101,0.7062203235752056,0.7882997377581713,1.0724244197979087,0.919709297818883,,,,,,,,
80,0.6642062419154158,0.8977272739464279,1.036356710058417,1.2869093037574908,1.1482798676455015,,,,,,,,,
81,1.2058162821358578,0.8474643882902468,1.2058162821358578,1.1482798676455015,1.2869093037574908,,,,,,,,,
82,0.4591068250881563,0.21621223878392368,0.5609169064075069,0.19574640936950521,0.6379332598030564,0.6131395318792553,0.6379332598030564,0.7149496131986058,0.6131395318792553,,,,,
83,1.036356710058417,0.9860938244022359,1.2869093037574908,1.036356710058417,1.2869093037574908,,,,,,,,,
84,0.29867729956196704,0.9192209312553504,0.7402547928988692,0.9192209312553504,0.9192209312553504,0.8612973443827554,0.6518206202694087,,,,,,,
85,0.40805785179383086,0.3172825036019103,0.31970688970028854,0.4220715499599453,0.2275200805511934,0.47107123184473504,0.44822446563737994,0.5480983100617535,0.5480983100617535,0.39040730502647114,0.584958774435223,,,
86,0.35234353686510944,1.0096504315335124,0.9860938244022359,1.1482798676455015,1.2869093037574908,,,,,,,,,
87,1.1482798676455015,0.8263922851586815,1.1036511573826597,0.8977272739464279,1.2869093037574908,,,,,,,,,
88,1.5072703526698221,1.6086366296968633,1.2326172805027948,1.6086366296968633,,,,,,,,,,
89,0.6642062419154158,2.4116325642717156,1.2869093037574908,1.2869093037574908,,,,,,,,,,
90,0.277987164150759,0.2516739549036496,0.7211788796667946,0.6518206202694087,0.9192209312553504,0.8201999054610725,0.9192209312553504,,,,,,,
91,0.4663806307501315,0.9125488683771723,1.1482798676455015,1.036356710058417,1.2058162821358578,,,,,,,,,
92,0.3886505256251095,0.919709297818883,0.8636305917153475,1.0048469017798813,1.0724244197979087,0.9568998897045846,,,,,,,,
93,0.3886505256251095,0.8217448536685299,1.0048469017798813,0.8413753596112603,1.0048469017798813,0.8893223716865571,,,,,,,,
94,0.48006117612701166,1.1482798676455015,1.2869093037574908,1.2058162821358578,1.1482798676455015,,,,,,,,,
95,0.5833101802319965,0.3575315551518753,0.8201999054610725,0.7043527317158828,0.9192209312553504,0.8201999054610725,0.9192209312553504,,,,,,,
96,0.7176749172784385,0.6031385757941691,0.2202147105406934,0.457744724568459,0.6031385757941691,0.6031385757941691,0.6897819733641622,0.7536351763349111,,,,,,
97,0.7033551573406349,0.9285574099118796,1.2869093037574908,1.0671868460238687,1.1482798676455015,,,,,,,,,
98,0.9860938244022359,1.1482798676455015,1.2058162821358578,1.0096504315335124,1.1036511573826597,,,,,,,,,
99,1.727261183430695,1.9137997794091692,1.839418595637766,,,,,,,,,,,
100,0.4404294210813868,1.2954458875730213,1.435349834556877,1.2954458875730213,,,,,,,,,,
101,1.0724244197979087,1.0724244197979087,1.0724244197979087,0.919709297818883,1.0724244197979087,0.9568998897045846,,,,,,,,
102,0.5535052015961798,0.8217448536685299,0.4436309301154691,1.0724244197979087,1.0724244197979087,1.0724244197979087,,,,,,,,
103,0.6313776426064553,0.3429008400907226,0.7402547928988692,0.7622763185884776,0.5833101802319965,0.5976078171687083,0.8612973443827554,,,,,,,
104,0.6310315197084453,0.5803483811949247,0.7176749172784385,0.5045814057486353,0.510396407702997,0.6310315197084453,0.6163086402513974,0.5803483811949247,,,,,,
105,0.2613426371167212,0.6669917787649179,0.7536351763349111,0.7536351763349111,0.5803483811949247,0.5296652426814042,0.47898210416788367,0.5912248033186285,,,,,,
106,0.41712014767718786,0.4436309301154691,1.0048469017798813,1.0048469017798813,0.773797841593233,1.0048469017798813,,,,,,,,
107,3.2172732593937265,3.2172732593937265,,,,,,,,,,,,
108,0.4663806307501315,1.0671868460238687,1.2869093037574908,1.1482798676455015,1.1036511573826597,,,,,,,,,
109,0.8636305917153475,0.41712014767718786,0.919709297818883,0.8893223716865571,1.0724244197979087,1.0048469017798813,,,,,,,,
110,0.3243183581758855,0.919709297818883,1.0048469017798813,1.0048469017798813,0.919709297818883,1.0048469017798813,,,,,,,,
111,1.6086366296968633,1.6086366296968633,1.6086366296968633,1.020792815405994,,,,,,,,,,
112,0.277987164150759,0.5766644637127261,0.7402547928988692,0.7883222552733282,0.7211788796667946,0.9192209312553504,0.9192209312553504,,,,,,,
113,0.48006117612701166,0.6687008130858274,0.9459596853098056,1.2058162821358578,1.2058162821358578,,,,,,,,,
114,0.47716448392124244,0.29575395341031274,0.6379332598030564,0.7149496131986058,0.6698979345199209,0.7149496131986058,0.7149496131986058,0.6131395318792553,0.7149496131986058,,,,,
115,1.1070104031923595,2.1448488395958174,2.1448488395958174,,,,,,,,,,,
116,0.5829757884376643,1.1606967623898494,1.5072703526698221,1.5072703526698221,,,,,,,,,,
117,0.6669917787649179,0.8043183148484316,0.7176749172784385,0.8043183148484316,0.6897819733641622,0.6897819733641622,0.6163086402513974,0.6669917787649179,,,,,,
118,0.41512890119713486,0.7536351763349111,0.7176749172784385,0.7536351763349111,0.7536351763349111,0.5443881221384521,0.7536351763349111,0.6669917787649179,,,,,,
119,0.49107149980502085,0.6131395318792553,0.6698979345199209,0.5478299024456865,0.4839005530119574,0.6698979345199209,0.6379332598030564,0.4591068250881563,0.6698979345199209,,,,,
120,0.8413753596112603,0.8893223716865571,0.8636305917153475,0.6886602376322345,0.8636305917153475,1.0724244197979087,,,,,,,,
121,0.5393122335394619,0.8413753596112603,0.919709297818883,0.8636305917153475,0.919709297818883,0.9568998897045846,,,,,,,,
122,1.6086366296968633,1.6086366296968633,1.5072703526698221,1.5072703526698221,,,,,,,,,,
123,1.0048469017798813,0.9568998897045846,0.7062203235752056,0.8413753596112603,1.0724244197979087,1.0724244197979087,,,,,,,,
124,0.4744330299395827,0.6756854895070039,0.7622763185884776,0.8612973443827554,0.7211788796667946,0.7883222552733282,0.7883222552733282,,,,,,,
125,0.6103262994246119,0.29361961405425785,0.8041847677255587,1.0048469017798813,1.0724244197979087,1.0724244197979087,,,,,,,,
126,1.1036511573826597,0.38918202981106265,1.2058162821358578,1.2869093037574908,1.2058162821358578,,,,,,,,,
127,0.2780800984514586,0.4591068250881563,0.29575395341031274,0.6379332598030564,0.6379332598030564,0.5478299024456865,0.7149496131986058,0.6131395318792553,0.6131395318792553,,,,,
128,0.3331290219643796,0.613497193613026,0.6518206202694087,0.9192209312553504,0.8612973443827554,0.8201999054610725,0.8612973443827554,,,,,,,
129,0.277987164150759,0.7883222552733282,0.7211788796667946,0.7402547928988692,0.9192209312553504,0.8612973443827554,0.8201999054610725,,,,,,,
130,0.380134744897049,0.5219453943843189,0.5219453943843189,0.40805785179383086,0.584958774435223,0.584958774435223,0.39040730502647114,0.584958774435223,0.584958774435223,0.5480983100617535,,,,
131,1.2620630394168906,1.2954458875730213,1.6086366296968633,1.6086366296968633,,,,,,,,,,
132,0.3690034677307865,0.31224506509012084,0.374054842628204,0.5069715935428735,0.5928815811243714,0.6698979345199209,0.6379332598030564,0.6379332598030564,0.5757537278102316,,,,,
133,0.29867729956196704,0.7883222552733282,0.5023965409575962,0.8612973443827554,0.9192209312553504,0.5703142119168927,0.5642342669999217,,,,,,,
134,0.2516739549036496,0.6412337671045913,0.7622763185884776,0.7402547928988692,0.7883222552733282,0.7622763185884776,0.5766644637127261,,,,,,,
135,0.2613426371167212,0.41793800817864213,0.4362634424526266,0.43959697333789677,0.6477229437865106,0.7176749172784385,0.8043183148484316,0.8043183148484316,,,,,,
136,0.30003823507938227,0.7536351763349111,0.7176749172784385,0.8043183148484316,0.7536351763349111,0.8043183148484316,0.5803483811949247,0.7536351763349111,,,,,,
137,0.21621223878392368,0.38778972662455696,0.406884199616408,0.7149496131986058,0.7149496131986058,0.7149496131986058,0.7149496131986058,0.6698979345199209,0.7149496131986058,,,,,
138,0.4465432047322481,0.4404294210813868,0.47898210416788367,0.5803483811949247,0.6477229437865106,0.8043183148484316,0.7176749172784385,,,,,,,
139,0.2667006534038953,0.23230456632597438,0.42576187037145213,0.29575395341031274,0.5478299024456865,0.5609169064075069,0.39075286518924157,0.5361231784837058,0.6698979345199209,,,,,
140,0.3235873401236772,0.4729798426549028,0.41832547201809583,0.42944803552911825,0.2502720886063127,0.38695971613259167,0.49304691220111796,0.5181783550292085,0.6434546518787454,0.5741399338227507,,,,
141,0.23319031537506574,0.41319614257934073,0.41319614257934073,0.36619577965476724,0.5741399338227507,0.5741399338227507,0.5518255786913299,0.5181783550292085,0.6029081410679289,0.6434546518787454,,,,
142,0.17617176843255472,0.3321031209577079,0.5518255786913299,0.5518255786913299,0.5335934230119344,0.4642787049559398,0.5741399338227507,0.5741399338227507,0.6029081410679289,0.44886363697321396,,,,
143,0.4683675976351813,0.5535052015961798,0.41712014767718786,0.9568998897045846,0.8413753596112603,1.0724244197979087,,,,,,,,
144,0.7622763185884776,0.2516739549036496,0.4744330299395827,0.7883222552733282,0.7622763185884776,0.7211788796667946,0.8612973443827554,,,,,,,
145,1.2869093037574908,1.2869093037574908,1.2869093037574908,1.2869093037574908,1.2869093037574908,,,,,,,,,
146,0.5703430427357327,0.2202147105406934,0.5229068400226198,0.5164951782241759,0.8043183148484316,0.8043183148484316,0.6897819733641622,0.8043183148484316,,,,,,
147,0.19574640936950521,0.47081354905013706,0.5757537278102316,0.6131395318792553,0.5928815811243714,0.6698979345199209,0.7149496131986058,0.7149496131986058,0.7149496131986058,,,,,
148,0.5219453943843189,0.2119911957955143,0.21820962551227802,0.1900673724485245,0.4220715499599453,0.34185435176008405,0.5219453943843189,0.4850849300108494,0.584958774435223,0.584958774435223,0.5219453943843189,,,
149,0.2613426371167212,0.5703430427357327,0.7176749172784385,0.43959697333789677,0.4990249354272811,0.6477229437865106,0.5912248033186285,0.5524554372806485,,,,,,
150,0.29148789421883214,0.2202147105406934,0.6310315197084453,0.8043183148484316,0.5912248033186285,0.8043183148484316,0.7536351763349111,0.7536351763349111,,,,,,
151,0.24003058806350583,0.17617176843255472,0.4355104977107617,0.36619577965476724,0.5518255786913299,0.6434546518787454,0.5335934230119344,0.5741399338227507,0.6029081410679289,0.6434546518787454,,,,
152,0.3690034677307865,0.31224506509012084,0.374054842628204,0.5069715935428735,0.5928815811243714,0.6698979345199209,0.6379332598030564,0.6379332598030564,0.5757537278102316,,,,,
153,0.24323876863191415,0.7176749172784385,0.3128401107578909,0.5045814057486353,0.7176749172784385,0.6477229437865106,0.6897819733641622,0.6897819733641622,,,,,,
154,0.3690034677307865,0.2667006534038953,0.39075286518924157,0.5158652277288219,0.5928815811243714,0.7149496131986058,0.7149496131986058,0.5928815811243714,0.7149496131986058,,,,,
155,0.19459101490553132,0.3693706494862252,0.2502720886063127,0.5518255786913299,0.40366512459890824,0.5335934230119344,0.5741399338227507,0.6434546518787454,0.5181783550292085,0.5741399338227507,,,,
156,0.41793800817864213,0.48369964516573954,0.7176749172784385,0.6897819733641622,0.7536351763349111,0.6897819733641622,0.6310315197084453,0.6897819733641622,,,,,,
157,0.4014579408301554,0.5276723564088931,0.3575315551518753,0.9192209312553504,0.7402547928988692,0.9192209312553504,0.9192209312553504,,,,,,,
158,0.17690092264139212,0.380134744897049,0.30395491503901245,0.2275200805511934,0.4220715499599453,0.31970688970028854,0.5219453943843189,0.47107123184473504,0.5219453943843189,0.501659616992118,,,,
159,0.2667006534038953,0.19574640936950521,0.42576187037145213,0.4536856957359973,0.6379332598030564,0.5757537278102316,0.7149496131986058,0.6698979345199209,0.6698979345199209,,,,,
160,0.6221578538725167,0.3575315551518753,0.5527995944751308,0.5833101802319965,0.7402547928988692,0.9192209312553504,0.7402547928988692,,,,,,,
161,0.23721651496979135,0.1389935820753795,0.1258369774518248,0.2511982704787981,0.1901275414780582,0.2951401018423862,0.3521763658579414,0.3941611276366641,0.4596104656276752,0.4596104656276752,0.3811381592942388,0.3811381592942388,0.4596104656276752,0.3446506147395252
162,0.3019119281433708,0.17690092264139212,0.1601561531205043,0.3172825036019103,0.4299816751408207,0.3669682950899166,0.47107123184473504,0.501659616992118,0.584958774435223,0.501659616992118,0.47107123184473504,,,
163,0.672775207664847,0.6886602376322345,0.7062203235752056,1.0724244197979087,1.0724244197979087,0.8217448536685299,,,,,,,,
164,0.2591003504167397,0.49107149980502085,0.2780800984514586,0.5158652277288219,0.5928815811243714,0.6379332598030564,0.7149496131986058,0.7149496131986058,0.7149496131986058,,,,,
165,0.2613426371167212,0.5610795462165175,0.5229068400226198,0.48369964516573954,0.5296652426814042,0.6897819733641622,0.6163086402513974,0.6163086402513974,,,,,,
166,0.30003823507938227,0.24323876863191415,0.7536351763349111,0.7536351763349111,0.6897819733641622,0.6477229437865106,0.8043183148484316,0.8043183148484316,,,,,,
167,0.5393122335394619,0.919709297818883,1.0724244197979087,1.0724244197979087,1.0724244197979087,1.0724244197979087,,,,,,,,
168,0.2516739549036496,0.4744330299395827,0.8201999054610725,0.7402547928988692,0.9192209312553504,0.8612973443827554,0.9192209312553504,,,,,,,
169,0.2993707921623559,0.16082623822567457,0.13551674494811902,0.4949651168298041,0.3792668555393215,0.4949651168298041,0.3985987346378527,0.46377549312917604,0.44164610294057755,0.424481214377946,0.4949651168298041,0.4104564792399495,,
170,0.2516739549036496,0.4985867913744304,0.6412337671045913,0.6632552927941996,0.6412337671045913,0.7622763185884776,0.8201999054610725,,,,,,,
171,1.547595683186466,2.1448488395958174,2.1448488395958174,,,,,,,,,,,
172,0.5231368280782388,0.7622763185884776,0.613497193613026,0.7402547928988692,0.9192209312553504,0.9192209312553504,0.7043527317158828,,,,,,,
173,0.6103262994246119,0.8217448536685299,1.0048469017798813,1.0048469017798813,0.7604573903143101,0.919709297818883,,,,,,,,
174,0.29361961405425785,0.9568998897045846,0.7481060616220232,1.0724244197979087,1.0724244197979087,1.0724244197979087,,,,,,,,
175,0.29148789421883214,0.4208116979567295,0.41793800817864213,0.510396407702997,0.7536351763349111,0.6031385757941691,0.7536351763349111,0.7176749172784385,,,,,,
176,0.3886505256251095,0.9568998897045846,0.919709297818883,0.8217448536685299,1.0724244197979087,1.0724244197979087,,,,,,,,
177,0.3429008400907226,0.29867729956196704,0.8612973443827554,0.8612973443827554,0.9192209312553504,0.8612973443827554,0.9192209312553504,,,,,,,
178,0.2516739549036496,0.7883222552733282,0.9192209312553504,0.6893012294790504,0.8201999054610725,0.9192209312553504,0.6756854895070039,,,,,,,
179,0.5833101802319965,0.6412337671045913,0.7211788796667946,0.8612973443827554,0.9192209312553504,0.9192209312553504,0.7883222552733282,,,,,,,
180,0.400050980105843,0.7882997377581713,0.7481060616220232,1.0724244197979087,0.8893223716865571,1.0048469017798813,,,,,,,,
181,0.680528543603996,0.7882997377581713,0.8413753596112603,1.0048469017798813,1.0048469017798813,0.773797841593233,,,,,,,,
182,0.24323876863191415,0.5610795462165175,0.8043183148484316,0.8043183148484316,0.6897819733641622,0.8043183148484316,0.8043183148484316,0.8043183148484316,,,,,,
183,0.2613426371167212,0.3128401107578909,0.8043183148484316,0.8043183148484316,0.8043183148484316,0.7176749172784385,0.8043183148484316,0.6163086402513974,,,,,,
184,0.277987164150759,0.7211788796667946,0.9192209312553504,0.9192209312553504,0.7043527317158828,0.7883222552733282,0.9192209312553504,,,,,,,
185,0.400050980105843,0.6449328602209861,1.0724244197979087,1.0724244197979087,0.9568998897045846,1.0724244197979087,,,,,,,,
186,1.3795639467283245,1.2326172805027948,1.435349834556877,1.2954458875730213,,,,,,,,,,
187,0.34845684948896155,0.6103262994246119,0.919709297818883,0.9568998897045846,1.0724244197979087,0.7882997377581713,,,,,,,,
188,1.0096504315335124,1.2058162821358578,1.2058162821358578,1.2869093037574908,1.036356710058417,,,,,,,,,
189,0.8073302491978165,0.8977272739464279,1.2058162821358578,1.1482798676455015,1.2058162821358578,,,,,,,,,
190,0.34845684948896155,0.7882997377581713,0.8636305917153475,1.0724244197979087,1.0724244197979087,0.8413753596112603,,,,,,,,
191,0.35234353686510944,1.2058162821358578,1.0671868460238687,1.1482798676455015,1.2869093037574908,,,,,,,,,
192,0.3243183581758855,0.8413753596112603,1.0048469017798813,0.919709297818883,1.0724244197979087,0.919709297818883,,,,,,,,
193,1.9137997794091692,1.9137997794091692,1.4962121232440464,,,,,,,,,,,
194,0.8201999054610725,0.8612973443827554,0.9192209312553504,0.8201999054610725,0.8612973443827554,0.7402547928988692,0.9192209312553504,,,,,,,
195,0.400050980105843,0.34845684948896155,0.7481060616220232,1.0048469017798813,0.919709297818883,1.0724244197979087,,,,,,,,
196,0.29361961405425785,0.8893223716865571,0.8636305917153475,0.7481060616220232,0.9568998897045846,0.8413753596112603,,,,,,,,
197,1.3795639467283245,1.6086366296968633,1.6086366296968633,1.2326172805027948,,,,,,,,,,
198,0.8073302491978165,0.35234353686510944,0.8263922851586815,1.2869093037574908,1.0671868460238687,,,,,,,,,
199,1.0671868460238687,1.0096504315335124,1.2869093037574908,1.0671868460238687,1.2058162821358578,,,,,,,,,
